,transaction_date,owner,ticker,asset_type,type,amount,senator,est_amt,5_day_pct_change,15_day_pct_change,30_day_pct_change
5478,5/5/2017,Joint,VSM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5480,6/5/2017,Spouse,T,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.006699127,-0.017005972,-0.060586165
5481,5/26/2017,Spouse,SBUX,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.015323877,-0.037914716,-0.085308143
5483,5/17/2017,Self,FB,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.035830079,0.068070419,0.042733772
5484,5/17/2017,Self,LYB,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,0.020629969,0.00498126,0.059226072
5485,5/15/2017,Self,WTW,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,,,
5486,5/15/2017,Self,F,Stock,Purchase,"$100,001 - $250,000",John Hoeven,175000.5,0.01462522,0.01645349,0.012797159
5488,5/17/2017,Self,FLR,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,75000.5,0.005248244,-0.006519046,-0.009814562
5494,4/21/2017,Spouse,HBAN,Stock,Purchase,"$50,001 - $100,000","Joseph Manchin, Iii",75000.5,0.02063499,0.012698489,-0.002380774
5501,12/16/2016,Spouse,ESRX,Stock,Sale,"$1,001 - $15,000",Susan M Collins,-8000.5,-0.013157869,0.036899341,-0.011584634
5502,12/1/2016,Spouse,VZ,Stock,Sale,"$1,001 - $15,000",Susan M Collins,-8000.5,0.025265688,0.075797008,0.068856217
5503,12/1/2016,Spouse,SRCL,Stock,Sale,"$15,001 - $50,000",Susan M Collins,-32500.5,0.000680766,0.05228753,0.097902976
5504,12/1/2016,Spouse,GOOG,Stock,Sale,"$1,001 - $15,000",Susan M Collins,-8000.5,0.038105681,0.057947411,0.075796882
5505,12/30/2016,Spouse,COP,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,-0.00957311,0.002592872,0.005348619
5507,12/1/2016,Spouse,TSCO,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,0.006837857,0.002103915,0.017225718
5508,12/1/2016,Spouse,TMK,Stock,Purchase,"$1,001 - $15,000",Susan M Collins,8000.5,,,
5509,12/1/2016,Spouse,MTD,Stock,Purchase,"$1,001 - $15,000",Susan M Collins,8000.5,0.023966785,0.034653983,0.031401312
5510,12/1/2016,Spouse,HOLX,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,0.035069068,0.064558989,0.060839558
5511,12/1/2016,Spouse,AWK,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,0.018544254,0.010038849,0.004879994
5515,5/5/2017,Joint,NXPI,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,0.002720947,0.01332319,0.024113227
5516,5/5/2017,Self,NXPI,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,0.002720947,0.01332319,0.024113227
5518,4/5/2017,Child,QCOM,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,-0.054542033,-0.057729747,-0.006197867
5519,4/5/2017,Child,DISH,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,0.017814582,0.033879451,-0.005089863
5520,4/5/2017,Joint,QCOM,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,-0.054542033,-0.057729747,-0.006197867
5521,4/5/2017,Joint,LB,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-32500.5,0.109280916,0.210905109,0.152900379
5522,4/5/2017,Joint,WPC,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,0.018220052,0.023540643,0.02757172
5523,4/5/2017,Self,USB,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,-0.00666131,0.017241338,-0.0058777
5524,4/5/2017,Self,LB,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,0.109280916,0.210905109,0.152900379
5525,4/5/2017,Self,AMGN,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,0.004992685,0.002958643,-0.019341602
5526,4/5/2017,Self,IBM,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,8000.5,-0.012841376,-0.072651709,-0.119314246
5527,4/7/2017,Spouse,NFLX,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,8000.5,0.028928792,0.085528652,0.098176249
5529,4/24/2017,Spouse,WFC,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-8000.5,0.015097735,0.000822094,-0.027520692
5530,12/29/2016,Self,SPG,Stock,Purchase,"$100,001 - $250,000",John Hoeven,175000.5,0.061654658,0.051255967,0.042356489
5531,12/29/2016,Self,NKE,Stock,Purchase,"$100,001 - $250,000",John Hoeven,175000.5,0.055816637,0.042694806,0.098511599
5532,12/28/2016,Self,CSX,Stock,Sale,"$50,001 - $100,000",John Hoeven,-75000.5,0.012869704,0.213855396,0.308050431
5533,12/28/2016,Self,F,Stock,Sale,"$100,001 - $250,000",John Hoeven,-175000.5,0.042448997,0.025240165,0.037682514
5534,5/2/2017,Joint,MOS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.058517167,-0.065330792,-0.082635601
5535,4/28/2017,Joint,GM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.025115635,-0.055427158,0.012327716
5536,4/27/2017,Joint,WLK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.045096142,-0.02980125,0.038951391
5537,4/27/2017,Joint,VSM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5538,4/26/2017,Joint,BAX,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.005756722,0.022846108,0.077919558
5539,4/24/2017,Joint,FOX,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0,0,0
5540,4/24/2017,Joint,BCR,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
5541,4/24/2017,Joint,WFM,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
5542,4/12/2017,Joint,MOS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.037300292,-0.171580919,-0.186500895
5544,4/11/2017,Joint,MOS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.064831024,-0.176368187,-0.193447359
5545,4/11/2017,Joint,MOS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.064831024,-0.176368187,-0.193447359
5546,4/4/2017,Joint,CVX,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.002852985,-0.023743745,-0.026642397
5549,4/24/2017,Self,IBM,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,-0.011881721,-0.048273151,-0.042870984
5550,4/24/2017,Self,MDLZ,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,-0.029301579,0.009253192,0.031284516
5551,4/21/2017,Self,GIS,Stock,Purchase,"$100,001 - $250,000",John Hoeven,175000.5,-0.003811047,-0.025636652,-0.005023354
5552,4/21/2017,Self,SBUX,Stock,Purchase,"$50,001 - $100,000",John Hoeven,75000.5,-0.009074287,-0.00714615,0.064754237
5553,4/20/2017,Self,SPG,Stock,Sale,"$100,001 - $250,000",John Hoeven,-175000.5,-0.039260457,-0.074114233,-0.116606774
5554,4/20/2017,Self,KSS,Stock,Sale,"$50,001 - $100,000",John Hoeven,-75000.5,-0.021589807,-0.088321852,-0.043670256
5559,5/9/2017,Self,SPY,Stock Option,Purchase,"$1,001 - $15,000",Patrick J Toomey,8000.5,0.002672821,0.008352822,0.019607161
5560,4/25/2017,Self,CRM,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,75000.5,0.027610576,0.05899705,0.078348075
5561,4/20/2017,Self,HBI,Stock,Purchase,"$100,001 - $250,000",James M Inhofe,175000.5,0.01038854,0.006323511,-0.030964638
5562,4/5/2017,Self,GE,Stock,Purchase,"$15,001 - $50,000",James M Inhofe,32500.5,-0.006673618,-0.029696648,-0.083083301
5565,3/29/2017,Spouse,FRT,Stock,Purchase,"$1,001 - $15,000",William Cassidy,8000.5,-0.000300468,0.030567201,-0.025760303
5566,3/29/2017,Spouse,TGT,Stock,Purchase,"$1,001 - $15,000",William Cassidy,8000.5,-0.043517621,-0.009247539,0.016500528
5567,3/29/2017,Spouse,SO,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,0.009609432,-0.003603764,0.008121063
5568,3/29/2017,Spouse,LOW,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.007176437,0.013137185,0.034626865
5569,3/29/2017,Spouse,AMT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-8000.5,-0.003304705,0.032173448,0.048614967
5583,3/14/2017,Child,LLTC,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,,,
5585,3/6/2017,Joint,MCHP,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,0.007846232,-0.014881098,0.002840711
5586,3/6/2017,Joint,CAG,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,-0.00557561,-0.026908852,-0.011151526
5587,3/6/2017,Joint,GE,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-8000.5,-0.004666377,-0.018666578,-0.005333186
5589,3/2/2017,Spouse,RHHBY,Stock,Sale,"$15,001 - $50,000",Susan M Collins,-32500.5,-0.017273258,0.010787967,0.016536488
5590,3/2/2017,Spouse,GILD,Stock,Sale,"$1,001 - $15,000",Susan M Collins,-8000.5,-0.030341808,-0.035739416,-0.049740883
5591,3/2/2017,Spouse,DHR,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,0.007965636,-0.00369447,-0.008081029
5592,3/2/2017,Spouse,BRKB,Stock,Purchase,"$15,001 - $50,000",Susan M Collins,32500.5,,,
5593,3/28/2017,Self,RGC,Stock,Sale,"$500,001 - $1,000,000",Michael F Bennet,-750000.5,0.016757284,-0.004076065,-0.035326118
5594,4/4/2017,Joint,WETF,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,-0.047777758,-0.045555625,0.066718189
5595,4/4/2017,Joint,AGU,Stock,Sale,"$1,001 - $15,000",John F Reed,-8000.5,,,
5604,3/21/2017,Spouse,TSN,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-8000.5,-0.007067181,0.009636937,0.006263986
5606,3/24/2017,Joint,PKI,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.00938801,0.00696843,0.078596065
5607,3/24/2017,Joint,TRP,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.008817902,0.046197803,0.028928667
5608,3/24/2017,Joint,TRP,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.008817902,0.046197803,0.028928667
5609,3/24/2017,Joint,TLLP,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
5610,3/23/2017,Joint,ENB,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,0.01151397,0.035276663,0.01494401
5611,3/23/2017,Joint,KMI,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.013238654,0.011347762,-0.039651752
5612,3/23/2017,Joint,EPD,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.007391163,0.021433829,0.009819959
5613,3/23/2017,Joint,KMI,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.013238654,0.011347762,-0.039651752
5614,3/23/2017,Joint,KMI,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,0.013238654,0.011347762,-0.039651752
5615,3/23/2017,Joint,WLK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.006284641,-0.038779655,-0.047669913
5616,3/23/2017,Joint,VSM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5617,3/22/2017,Joint,JPM,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.008454052,-0.013076794,0.006569103
5618,3/22/2017,Joint,GPK,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-32500.5,-0.010341488,-0.013436689,0.085606689
5619,3/22/2017,Joint,SLB,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,0.003699538,0.015182477,-0.094922304
5620,3/22/2017,Joint,COST,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.001490987,0.014849838,0.088084555
5621,3/22/2017,Joint,BMY,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.0072746,-0.052972285,-0.01365431
5622,3/22/2017,Joint,JPM,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.008454052,-0.013076794,0.006569103
5623,3/22/2017,Joint,CVX,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",32500.5,-0.002952398,0.005350958,-0.033029059
5624,3/22/2017,Joint,PRU,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.002466092,-0.014987539,0.035192759
5625,3/16/2017,Joint,WLK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.028299129,-0.008638432,-0.072832809
5626,3/15/2017,Joint,WLK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.030955722,-0.023179631,-0.051593011
5627,3/14/2017,Joint,WMT,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5628,3/14/2017,Joint,WOOF,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
5629,3/13/2017,Joint,WMT,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5630,3/13/2017,Joint,WLK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.021536587,0.001069515,-0.001832989
5631,3/10/2017,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5632,3/10/2017,Joint,MOS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.000685246,-0.000342827,-0.071942593
5633,3/10/2017,Joint,WLK,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.044281987,0.026258548,0.006370445
5634,3/8/2017,Joint,WFM,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,,,
5635,3/3/2017,Joint,BAC,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,-0.005110059,-0.091194935,-0.103380504
5636,3/2/2017,Joint,BAX,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,0.026787711,0.018121276,0.048848042
5637,3/2/2017,Joint,PFE,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",8000.5,-0.013329248,-0.006374835,-0.018255571
5638,3/1/2017,Joint,WOOF,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-8000.5,,,
5639,3/7/2017,Self,GM,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,75000.5,-0.004846549,-0.042541769,-0.09019919
5640,3/2/2017,Self,SYF,Stock,Sale,"$50,001 - $100,000",James M Inhofe,-75000.5,-0.003336141,-0.070614643,-0.100083483
5641,3/16/2017,Spouse,WMB,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,,,
5642,3/16/2017,Spouse,WRK,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,0.008770205,-0.011058193,0.021163017
5643,3/16/2017,Spouse,WFC,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.068610935,-0.066587973,-0.09238017
5644,3/16/2017,Spouse,WBA,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.031399399,-0.046807518,0.010155274
5645,3/16/2017,Spouse,WMT,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,,,
5646,3/16/2017,Spouse,VZ,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.007993521,-0.020636392,-0.071586942
5647,3/16/2017,Spouse,UTX,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,,,
5648,3/16/2017,Spouse,UPS,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.01994454,-0.010482536,-0.003153948
5649,3/16/2017,Spouse,UN,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,0.004614812,0.003210207,0.048154222
5650,3/16/2017,Spouse,USB,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.044521082,-0.061889277,-0.063168095
5651,3/16/2017,Spouse,TUP,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,0.025818357,0.024338126,0.180891401
5652,3/16/2017,Spouse,TWX,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.013000191,-0.001624912,0.008226666
5653,3/16/2017,Spouse,TGT,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.026561669,-0.018684728,0.023081038
5654,3/16/2017,Spouse,STI,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.060143919,-0.047977964,-0.026559309
5655,3/16/2017,Spouse,SU,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.004555668,0.01106413,0.020501002
5656,3/16/2017,Spouse,STT,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.041434197,-0.016750336,0.04582476
5657,3/16/2017,Spouse,SO,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,0.003586351,-0.00119539,-0.007770488
5658,3/16/2017,Spouse,SLB,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.024858802,-0.012931578,-0.088637979
5659,3/16/2017,Spouse,SNY,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.001346135,0.016603106,0.061252019
5660,3/16/2017,Spouse,SABR,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.035484056,-0.034101593,0.078801747
5661,3/16/2017,Spouse,RTN,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,,,
5662,3/16/2017,Spouse,QCOM,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,-0.026392434,-0.031191153,-0.079006058
5663,3/16/2017,Spouse,PSA,Stock,Purchase,"$1,001 - $15,000",Patty Murray,8000.5,0.024394689,0.009522126,-0.050603097
